filename	reference_text	transcribed_text
common_voice_he_38146664	המחזיר אתה גם כן למי שהפסיד אצלך?	 המגזיל אתה גם כן למי שהפסיד אצלך?
common_voice_he_38146666	כַּאֲשֶׁר בָּאָה שַׁיֶּרֶת הַפְּלִיטִים, הָיָה יוֹסִי’לִי הַיֶּלֶד הַיָחִיד בֵּין כָּל אֵלֶּה שֶׁבָּאוּ	 כאשר בא שיירת הפליטים היה יוסי הילד היחיד בין כל הילד של פאור.
common_voice_he_38146667	עֵינָיו הִבְרִיקוּ וּלְשׁוֹנוֹ הִסְתַּבְּכָה בְּפִיו.	 עיניו הבריקו  ולשונו הסתבכה בפיו.
common_voice_he_38146669	האוזניים שלי מחודדות, גם של סבתא שלי כאלה.	 האוזניים שלי מחודדות,  גם של סבתא שלי כאלה.
common_voice_he_38146672	מִשֶּׁשָּׁמַעְתִּי שֶׁ’יֵּשׁ לַעֲשׂוֹת מַשֶׁהוּ' מִפִּיךָ, מִיָּד נִצְנֵץ רַעְיוֹן בְּלִבִּי	 כששמעתי שיש לעשות משהו מפיך מיד נצנץ רעיון בלבי.
common_voice_he_38146694	תחילה הלכתי ברצון, אבל אחרי־כן ראיתי שלא כדאי. נראה.	 תחילה הלכתי ברצון אבל אחרי כן ראיתי שלא כדאי.  נראה.
common_voice_he_38146695	הִיא הָיְתָה נִרְאֵית כְּיַלְדָּה בַּת תֵּשַׁע, שֶׁזֶּה עַתָּה עָזְבָה אֶת בֵּית הַחוֹלִים.	 היא הייתה נראית כילדה בת תשע,  שזה עתה עזבה את בית החולים.
common_voice_he_38146696	אף פעם לא ראיתי תוכי כל כך מאושר.	 אף פעם לא ראיתי צוקי כל כך מאושר.
common_voice_he_38146702	יש לי היום משמעותית יותר חברים משהיו לי בגיל עשרים.	 יש לי כיום משמעותית יותר חברים משהיו לי בגיל עשרים.
common_voice_he_38146703	אוּלַי יֵשׁ לוֹ מַה לְּהַגִּיד!	 אולי יש לו מה להגיד.
common_voice_he_38146705	וּתְסַפֵּר לָנוּ כֵּיצַד קָרָה הַדָּבָר.	 ותספר לנו כיצד קרה לך דבר.
common_voice_he_38146706	הִיא הִרְגִּישָׁה שְׂמֵחָה וְחַיְכָנִית	 היא הרגישה שמחה והיכנית.
common_voice_he_39844331	לא מדיני, לא פוליטי ולא מגזרי	 לא מדיני, לא פוליטי ולא מגזרי.
common_voice_he_39844332	מה זה כבודו הוזמן כדת וכדין	 מה זה כבודו וזמן כדת וכדין?
common_voice_he_39844333	הקול קול אהוד והידיים ידי ביבי	 הקול קול אהוד והידיים ידי ביבי
common_voice_he_39753055	ואפילו ייעד כבר מקום לבית-המשפט החדש בצפת	 ואפילו ייעד כבר מקום חדש לבית המשפט החדש בצפת.
common_voice_he_39753056	"מבצע שלמה; מפקד סיירת מטכ""ל בעבר יושב כאן"""	 מבצע שלמה, מפקד סיירת מטכ״ל בעבר יושב כאן.
common_voice_he_39753057	אף מילה יחידה לא תציל מפי, השמעת?!	 אף מילה יחידה לא תציל מפי, השמעת?
common_voice_he_39753058	ומן הראוי היה שמשרד החינוך יעסוק היום בדברים הרבה יותר חשובים	 ומן הראוי היה שמשרד החינוך יעסוק היום בדברים הרבה יותר חשובים.
common_voice_he_39753059	שילמדו משהו מהי קרן חברתית אמיתית חדשה	 שילמדו משהו מהי קרן חברתית אמיתית חדשה.
common_voice_he_39753067	אם היא חוששת להפסיד אנשים מהליכוד והיא הולכת ימינה	 אם היא חוששת להפסיד אנשים מהליכוד והיא הולכת ימינה.
common_voice_he_39753068	מוטלת אחריות לא לתת לאנשים לשמוע הרהורים בין השיטין	 מוטלת אחריות לא לתת לאנשים לשמוע הרהורים בין השיטים.
common_voice_he_39753069	לַדוּגְמָא – הַקוֹרֵס כָּאן. רָחוֹק הוּא מִלִהְיוֹת גֵיהִנוֹם עַל פָּנַי אֲדָמוֹת.	 לדוגמה הקורס כאן רחוק הוא מלהיות גהינום על פני אדמות.
common_voice_he_39753070	כדי ליצור כדאיות ליזמים ולבנות דירות להשכרה	 כדי ליצור כדאיות ליזמים ולבנות דירות להשכרה.
common_voice_he_39753072	כי זה לא מה שישמש תרופה	 כי זה לא מה שישמש תרופה.
common_voice_he_39753082	זה מראה בדיוק באיזו פשיטת רגל מוסרית נמצאת תנועת הליכוד	 זה מראה בדיוק באיזו פשיטת רגל מוסרית נמצאת תנועת הליכוד.
common_voice_he_39753083	חמאת בוטנים זה אחלה	 חמאת בוטנים זה אחלה.
common_voice_he_39753088	וְהַזָּקֵן תָּקַע בְּאוֹתוֹ מָקוֹם אֶת הַסַּכִּין שֶׁבִּקְצֵה הַמָּשׁוֹט	 והזקן תקע באותו מקום את הסכין שבקצה המשות.
common_voice_he_39753089	החל המשרד לטפל בבעיה החמורה הזאת כמו בעוד כמה בעיות חמורות	 החל המשרד לטפל בבעיה החמורה הזאת כמו בעוד כמה בעיות חמורות.
common_voice_he_39753112	גם יתחיל לראות מה קורה באמת בדמוקרטיה	 גם יתחיל לראות מה קורה באמת בדמוקרטיה.
common_voice_he_39753113	חיים בשקט, בשלווה ובשלום, בזכויות מלאות	 חיים בשקט, בשלווה ובשלום, בזכויות מלאות.
common_voice_he_39753114	השביל בין גן הילדים לגינה מואר באור אדום	 השביל בין גן הילדים לגינה מואר באור אדום.
common_voice_he_39753115	אני בטוח שלא זאת כוונת המחוקקים	 אני בטוח שלא זאת כוונת המחוקקים.
common_voice_he_39753116	ולהשתמש בשירותים הטובים שהמצרים מוכנים לתת	 ולהשתמש בשירותים הטובים שהמצרים מוכנים לתת.
common_voice_he_39753131	לא בתל-אביב ולא בחיפה ולא בערים	 לא בתל אביב ולא בחיפה ולא בערים.
common_voice_he_39753133	רצח ילדים, רצח שהדעת לא סובלת	 רצח ילדים רצח שהדעת לא סובלת
common_voice_he_39753134	בתאריך חמישה עשר באוקטובר נסגר המקום בצו מינהלי	 בתאריך 15 באוקטובר נסגר המקום בצו מנהלי.
common_voice_he_39753135	בתאריך שבעה באוקטובר אלפיים ושש נורה ונרצח בן משפחת קאדר	 בתאריך 7 באוקטובר 2006 נורה ונרצח בן משפחת קאדר.
common_voice_he_39753136	בלתי אנושית, בלתי הוגנת, בלתי צודקת	 בלתי אנושית, בלתי הוגנת, בלתי צודקת.
common_voice_he_39753149	מה אנחנו מתפלאים שפוגעים בציפור נפשנו	 מה אנחנו מתפלאים שפוגעים בציפור נפשנו?
common_voice_he_39753150	אני מביא דוגמאות לשלוש דמוקרטיות במזרח התיכון	 אני מביא דוגמאות לשלוש דמוקרטיות במזרח התיכון.
common_voice_he_39753151	אילו צעדים תנקוט כדי שזה אכן יבוצע	 אילו צעדים תנקוט כדי שזה אכן יבוצע?
common_voice_he_39753153	הצעדה תתחיל בשעה ארבע ליד התחנה המרכזית	 הצעדה תתחיל בשעה 16 ליד התחנה המרכזית.
common_voice_he_39753154	"אז הבינו למה ההחלטה הזאת לא יכולה להתקבל בשלוף"""	 אז הבינו למה ההחלטה הזאת לא יכולה להתקבל בשלוף.
common_voice_he_39753165	רַבּוֹת הָיוּ הָאַכְזָבוֹת	 רבות היו האכזבות.
common_voice_he_39753166	והם הכול-יכולים והם רשאים לעשות מה שהם רוצים בסילואן ובכלל בעיר ירושלים	 והם הכל יכולים והם רשאים לעשות מה שהם רוצים בסילואן ובכלל בעיר ירושלים.
common_voice_he_39753167	ראשי השירותים החשאיים של דרום-אפריקה היו הרבה יותר פרגמטיים מכל משטר האפרטהייד	 ראשי השירותים החשאיים של דרום אפריקה היו  הרבה יותר פרגמטיים מכל משטר האפרטהייד.
common_voice_he_39753168	זה יתוקן בפרוטוקול ואני מניח שלא תקבלי מכתב פיטורים בדקות הקרובות	 זה יתוקן בפרוטוקול ואני מניח שלא תקבלי מכתב פיטורים בדקות הקרובות.
common_voice_he_39753169	תשלום המסים בא גם לתת חינוך לאנשים	 תשלום המסים בא גם לתת חינוך לאנשים.
common_voice_he_39753184	כשאין שמונה מאות שקל בבית עם ארבעה ילדים	 כשאין 800 שקל בבית עם ארבעה ילדים.
common_voice_he_39753185	האם להעביר אדמות להקמת יישוב ערבי זה ציוני או לא ציוני	 האם להעביר אדמות להקמת יישוב ערבי זה ציוני או לא ציוני?
common_voice_he_39753186	הם דואגים למיליון ורבע איש שנמצאים בקרנות הפנסיה הוותיקות והחדשות	 הם דואגים למיליון ורבע איש שנמצאים בקרנות הפנסיה הוותיקות והחדשות.
common_voice_he_39753187	נדמה לי שהתוכנית הזאת היא תוכנית אכזרית במיוחד	 נדמה לי שהתוכנית הזאת היא תוכנית אכזרית במיוחד.
common_voice_he_39753188	ללא כבישים וללא אמצעי תחבורה מסודרים	 ללא כבישים וללא אמצעי תחבורה מסודרים.
common_voice_he_39753206	הלילה הטעות הזאת תוקנה ומחירי הדלק ירדו	 הלילה הטעות הזאת תוקנה ומחירי הדלק ירדו.
common_voice_he_39753207	שחמישה אחוז מהדירות במכרזים שאנחנו מוציאים הולכים לדיור הציבורי	 ש-5% מהדירות במכרזים שאנחנו מוציאים הולכים לדיור הציבורי.
common_voice_he_39753209	אני חוזר ואומר: לא מיכאל איתן	 אני חוזר ואומר, לא מיכאל איתן.
common_voice_he_39753210	כמו גם להציב תמרור אזהרה ואמירה ברורה	 כמו גם להציב תמרור אזהרה ואמירה ברורה.
common_voice_he_39753224	משדרים ברחבי הארץ ואף סייע באיתור גגות מתאימים להתקנת המשדרים	 משדרים ברחבי הארץ ואף סייע באיתור גגות מתאימים להתקנת המשדרים.
common_voice_he_39753225	שתפעיל בתוך פרק זמן קצר תוכנית פיילוט להגברת הפיקוח והאכיפה בדרום הארץ	 שתפעיל בתוך פרק זמן קצר תוכנית פיילוט להגברת הפיקוח והאכיפה בדרום הארץ.
common_voice_he_39753226	תוכנית זו כוללת בחובה גזירות קשות מנשוא	 תוכנית זו כוללת בחובה גזרות קשות מנשוא.
common_voice_he_39753227	וידבר, יוצא מן האולם, פשוט מאוד	 וידבר יוצא מן העולם, פשוט מאוד.
common_voice_he_39753228	לא נתקדם, לא נלך, לא נבוא	 לא נתקדם, לא נלך, לא נבוא.
common_voice_he_39753242	חמישה אחוז זה עדיין מספר גדול	 5% זה עדיין מספר גדול.
common_voice_he_39753243	שפיר ושמואל, הנכדים, אחיו, אריה שילנסקי	 שפיר ושמואל, הנכדים, אחיו, אריה שילנסקי
common_voice_he_39753244	הַנָּשִׁים כְּבָר הָיוּ מְלֵאוֹת יְלָדִים חֲדָשִׁים.	 הנשים כבר היו מלאות ילדים חדשים.
common_voice_he_39753245	אדם הרעב ללחם הוא אדם שכבודו כאדם נפגע	 אדם הרעב ללחם הוא אדם שכבודו כאדם נפגע.
common_voice_he_39753246	שעם אדם ממוצא פלסטיני אי-אפשר להתחתן	 שעם אדם ממוצא פלסטיני אי אפשר להתחתן.
common_voice_he_39753268	הקניון הגדול מקבוצת עזריאלי	 הקניון הגדול מקבוצת עזריאלי
common_voice_he_39753269	פּוֹרְחִים כַּדּוּרִים, אֱגוֹזִים מִתְפַּצְּחִים – אֲנִי מִתְכַּוֵּן לִפְצָצוֹת.	 פורחים כדורים, אגוזים מתפצחים, אני מתכוון לפצצות.
common_voice_he_39753270	כדי לא להגיע למעשה גזעני או לאפליה	 כדי לא להגיע למעשה גזעני או לאפליה.
common_voice_he_39753271	ואכן ייקלטו מאות מורים ערבים במערכת החינוך היהודית	 ואכן ייקלטו מאות מורים ערבים במערכת החינוך היהודית.
common_voice_he_39753272	שלא ירגישו שהם לבד בסבל שהם סובלים	 שלא ירגישו שהם לבד בסבל שהם סובלים.
common_voice_he_39753279	החצי הדרומי הוא כבר לא ים	 החצי הדרומי הוא כבר לא ים.
common_voice_he_39753280	כמו יום האדמה וכמו אוקטובר אלפיים	 כמו יום האדמה וכמו אוקטובר 2000.
common_voice_he_39753281	חלק גדול מהתאונות קורות מתחת לבתים	 חלק גדול מהתאונות קורות מתחת לבתים.
common_voice_he_39753282	וזה מה הבסיס לחלק גדול מטיעוניו	 וזה מה הבסיס לחלק גדול מטיעוניו.
common_voice_he_39753283	מחר יצאו לחופשה למעלה ממיליון תלמידים	 מחר יצאו לחופשה למעלה ממיליון תלמידים.
common_voice_he_39753438	אנחנו עושים את זה היום כבר בבתי-החולים	 אנחנו עושים את זה היום כבר בבתי החולים.
common_voice_he_39753439	שהיא מערכת סבירה במונחים המקובלים בעולם המערבי	 שהיא מערכת סבירה במונחים המקובלים בעולם המערבי.
common_voice_he_39753440	אב הפעוטה לא נחקר תחת אזהרה כי אם נגבתה ממנו עדות פתוחה	 אב הפעוטה לא נחקר תחת אזהרה כי אם נגבתה ממנו עדות פתוחה.
common_voice_he_39753441	להבטחת חיי אדם וגם לקדושת חיי אדם	 להבטחת חיי אדם וגם לקדושת חיי אדם.
common_voice_he_39753442	שהצמיד קצבה מסוימת לשכר הממוצע ולא למדד	 שהצמיד קצבה מסוימת לשכר הממוצע ולא למדד.
common_voice_he_39753458	שנמצא בעבודה באפריקה או בארצות-הברית	 שנמצא בעבודה באפריקה או בארצות הברית.
common_voice_he_39753459	ערבי זה ערבי ויהודי זה יהודי	 ערבי זה ערבי ויהודי זה יהודי
common_voice_he_39753460	הם הקימו ארגון הורים לנפגעי חזרה בתשובה	 הם הקימו ארגון הורים לנפגעי חזרה בתשובה.
common_voice_he_39753461	בעולם המערבי זמן ההגעה לאירוע קצר מאוד	 בעולם המערבי זמן ההגעה לאירוע קצר מאוד.
common_voice_he_39753462	ששיתף פעולה גם עם השינויים ועם המציאות הפתוחה	 ששיתף פעולה גם עם השינויים ועם המציאות הפתוחה.
common_voice_he_39753468	אני לא אפרט מי יודע מה	 אני לא אפרט מי יודע מה.
common_voice_he_39753469	דיוני הוועדה פתוחים לעיתונאים על בסיס יומיומי	 דיוני הוועדה פתוחים לעיתונאים על בסיס יומיומי.
common_voice_he_39753470	מרכזי חוסן קהילתיים בשדרות ובארבע מועצות אזוריות בעוטף-עזה	 מרכזי חוסן קהילתיים בשדרות ובארבע מועצות אזוריות בעוטף עזה.
common_voice_he_39753471	והוא גם לא איזה אות הצטיינות	 והוא גם לא איזה אות הצטיינות.
common_voice_he_39753472	ספר לי אהובי על חייך, על ילדותך.	 ספר לי אהובי על חייך, על ילדותך.
common_voice_he_39753478	שְׁנֵיהֶם רְאוּיִים לְיַצֵּג אֶת הַכְּנֶסֶת	 שניהם ראויים לייצג את הכנסת.
common_voice_he_39753479	עשרים ותשעה באוקטובר אלף תשע מאות חמישים ושש היה יום קשה	 29 באוקטובר 1956 היה יום קשה.
common_voice_he_39753480	הַמִכְתָב נִכְתָב, כְּפִי שֶכַּתָבָתִי בְּרֹאשוֹ, בְּשָעָה כָּזוֹ מְאוּחֶרֶת	 המכתב נכתב, כפי שכתבתי בראשו, בשעה כזו מאוחרת.
common_voice_he_39753481	אני לא מרגיש מסכן, ברוך השם	 אני לא מרגיש מסכן, ברוך השם.
common_voice_he_39753482	"בארבעה ביוני שיגר דר יואב ספיר"""	 בארבעה ביוני שיגר דוקטור יואב ספיר.
common_voice_he_39753488	היא גורמת לכך שלא רק היא	 היא גורמת לכך שלא רק היא
common_voice_he_39753489	לא היתה אף תרופה שלא היתה בסל	 לא הייתה אף תרופה שלא הייתה בסל.
common_voice_he_39753490	פנו אלי סטודנטים מירושלים בשאלה: מדוע אנחנו לא מקבלים את ההנחה המגיעה לנו בארנונה	 פנו אליי סטודנטים מירושלים בשאלה מדוע  אנחנו לא מקבלים את ההנחה המגיעה לנו בארנונה.
common_voice_he_39753491	הָלַכְנוּ, הִסְתַּכַּלְנוּ בַּטֶּבַע הַיָּפָה עַד שֶׁהִגַּעְנוּ לַמּוֹרָד.	 הלכנו הסתכלנו בטבע היפה עד שהגענו למורד.
common_voice_he_39753492	המרכיב הכי חשוב הוא החוסן הלאומי - אחדות העם	 המרכיב הכי חשוב הוא החוסן הלאומי – אחדות העם.
common_voice_he_39753498	אם אתם רוצים תרומה, למה לא פשוט לבקש?	 אם אתם רוצים תרומה, למה לא פשוט לבקש?
common_voice_he_39753499	אבל רק נגיד דבר אחד: מעולם לא הייתי בישיבות שלמרות שהקשבתי קשב רב	 אבל רק נגיד דבר אחד מעולם לא הייתי בישיבות שלמרות שהקשבתי קשב רב
common_voice_he_39753500	ואז לא ישלמו להם הבטחת הכנסה	 ואז לא ישלמו להם הבטחת הכנסה.
common_voice_he_39753501	אנחנו הכנסנו סנקציות מאוד מאוד מחמירות בשלושה מישורים	 אנחנו הכנסנו סנקציות מאוד מאוד מחמירות בשלושה מישורים
common_voice_he_39753518	הם עובדים מתוך תחושת משבר כלכלי	 הם עובדים מתוך תחושת משבר כלכלי.
common_voice_he_39753519	הדבר הזה חמור במיוחד כלפי חולים כרוניים שמקבלים מרשמים מדי חודש בחודשו	 הדבר הזה חמור במיוחד כלפי חולים כרוניים שמקבלים מרשמים מדי חודש בחודשו.
common_voice_he_39753520	שהנפגעים הראשונים והעיקריים הם הקבוצות החלשות באוכלוסייה	 שהנפגעים הראשונים והעיקריים הם הקבוצות החלשות באוכלוסייה.
common_voice_he_39753521	הרי היא מקבלת הבטחת הכנסה אולי כי בעלה לא מתפקד	 הרי היא מקבלת הבטחת הכנסה אולי כי בעלה לא מתפקד.
common_voice_he_39753541	תחת שלטונות רשע והרדיפות הקשות ביותר	 תחת שלטונות רשע והרדיפות הקשות ביותר.
common_voice_he_39753542	היא נהגה ונוהגת באחריות ובזהירות המתחייבת	 היא נהגה ונוהגת באחריות ובזהירות המתחייבת.
common_voice_he_39753543	פיסבוק או חברת מטא היא הבעלים של אינסטגרם ואווטסאפ	 פייסבוק או חברת מטא היא הבעלים של אינסטגרם ווואטסאפ.
common_voice_he_39753544	אני מבקש לומר שזאת הזדמנות יוצאת דופן	 אני מבקש לומר שזאת הזדמנות יוצאת דופן.
common_voice_he_39753545	שבעיני מיליארד מוסלמים הוא מנהיג וגיבור כמו צלאח א-דין	 שבעיני מיליארד מוסלמים הוא מנהיג וגיבור כמו סלאח א-דין.
common_voice_he_39753570	היוזמה להצעה הזאת נובעת מכמה עניינים מרכזיים	 היוזמה להצעה הזאת נובעת מכמה עניינים מרכזיים.
common_voice_he_39753571	נכים וכו', לא פוגעים בתגמולי המילואים	 נכים וכו' לא פוגעים בתגמולי המילואים.
common_voice_he_39753572	אל תדליק את האור עדיין.	 אל תדליק את האור עדיין.
common_voice_he_39753573	יש חשיבות רבה לכך שוועדות הערר יפעלו באופן שיאפשר להן להגן על זכויות המשתתפים	 יש חשיבות רבה לכך שוועדות הערר יפעלו  באופן שיאפשר להן להגן על זכויות המשתתפים.
common_voice_he_39753574	ונבדוק לאורך התקופה איך זה עובד	 ונבדוק לאורך התקופה איך זה עובד.
common_voice_he_39753586	"הצעדה תחל בשעה ארבע ברחבת נזכור"" שבין התחנה המרכזית החדשה ל""בנייני האומה"" בירושלים"""	 הצעדה תחל בשעה 16 ברחבת נזקור שבין  התחנה המרכזית החדשה לבנייני האומה בירושלים.
common_voice_he_39753587	לַמָתַי עָלֶיךָ לִהְיוֹת מוּכָן לַבְּחִינוֹת?	 למתי עליך להיות מוכן לבחינות?
common_voice_he_39753588	יש להם כל כך הרבה ילדים	 יש להם כל כך הרבה ילדים.
common_voice_he_39753589	שמא הוא מצא מקום שיהודי חרדי גם יקבל דירה	 שמא הוא מצא מקום שיהודי חרדי גם יקבל דירה.
common_voice_he_39753590	הציר השני הוא אזרחים ואזרחיות שהם באמת מטפלים אלטרנטיבים	 הציר השני הוא אזרחים ואזרחיות שהם באמת מטפלים אלטרנטיביים.
common_voice_he_39753600	כמות הרכבים הממוגנים מספיקה לפעילות הגדוד ולביצוע משימותיו	 כמות הרכבים המוגנים מספיקה לפעילות הגדוד ולביצוע משימותיו.
common_voice_he_39753601	אני חושב שבסיום עבודת הוועדה בראשות פרופסור שטיינברג	 אני חושב שבסיום עבודת הוועדה בראשות פרופסור שטיינברג
common_voice_he_39753602	סוגיה זו שלובה בתהליך המדיני בכללותו וקשורה גם למדיניות הכוללת לגבי הנעשה ביהודה ושומרון	 סוגיה זו שלובה בתהליך המדיני בכללותו וקשורה  גם למדיניות הכוללת לגבי הנעשה ביהודה ושומרון.
common_voice_he_39753603	גורמי הבטיחות וההצלה כמו כיבוי אש	 גורמי הבטיחות וההצלה כמו כיבוי אש
common_voice_he_39753613	אבל אני רוצה להמשיך או לפתוח בנקודה שאיתן נגע בה באקראי	 אבל אני רוצה להמשיך או לפתוח בנקודה שאיתן נגע בה באקראי.
common_voice_he_39753615	שתפקיד השופטים הוא לחולל מהפכה חברתית	 שתפקיד השופטים הוא לחולל מהפכה חברתית.
common_voice_he_39753616	ביום חמישי הקרוב אמור להתבצע הפינוי שלה	 ביום חמישי הקרוב אמור להתבצע הפינוי שלה.
common_voice_he_39753618	כפוף להוראת תקנה זו אני מודיע בזאת	 כפוף להוראת תקנה זו אני מודיע בזאת
common_voice_he_39753620	אני מבטיח לסיים בתוך שתי דקות	 אני מבטיח לסיים בתוך שתי דקות
common_voice_he_39753626	אז היית יכול לומר: שגיתי במקרו-כלכלה	 אז היית יכול לומר שגיתי במקרו-כלכלה.
common_voice_he_39753629	"תמיד זכיתי לקבל הרינו שמחים להודיעך"""	 תמיד זכיתי לקבל, הריינו שמחים להודיעך.
common_voice_he_39753630	אז למה הם המשיכו אז בתפקידם	 אז למה הם המשיכו אז בתפקידם?
common_voice_he_39753631	ובגלל זה פתחו לו את הראש פעמיים ושרפו את המכונית שלו ומיגנו את ביתו	 ובגלל זה פתחו לו את הראש פעמיים ושרפו את המכונית שלו ומיגנו את ביתו.
common_voice_he_39753639	אנחנו מציעים לסייע לעצמאים ולעסקים קטנים	 אנחנו מציעים לסייע לעצמאים ולעסקים קטנים.
common_voice_he_39753640	היא לא יכולה להיות שייכת לאדם אחד	 היא לא יכולה להיות שייכת לאדם אחד.
common_voice_he_39753641	הָעוֹלָם עָמוּס מַשָּׂא לַעֲיֵפָה	 העולם עמוס מסע לעייפה
common_voice_he_39753642	אך בבואו לפסוק הוא מחויב להתחשב אך ורק בעובדות המובאות בפניו	 אך בבואו לפסוק הוא מחויב להתחשב אך ורק בעובדות המובאות בפניו.
common_voice_he_39753643	הם עשו זאת כי הם ברוכי כשרונות	 הם עשו זאת כי הם ברוכי כישרונות.
common_voice_he_39753649	דרשנו ונמשיך לדרוש תקציבים וחקיקה לטובת החלשים	 דרשנו ונמשיך לדרוש תקציבים וחקיקה לטובת החלשים.
common_voice_he_39753650	בְּאַחַד הַיָּמִים יָצָא הַקָּצִין.	 באחד הימים יצא הקצין
common_voice_he_39753651	ואני יכול לתת לךְ הרבה דוגמאות	 ואני יכול לתת לך הרבה דוגמאות.
common_voice_he_39753652	אני רוצה להקריא משני מכתבים קטעים קצרים	 אני רוצה להקריא משני מכתבים קטעים קצרים.
common_voice_he_39753653	המסורת היהודית לא אפשרה לאדם לקבל ריבית כאשר הוא נותן הלוואה	 המסורת היהודית לא אפשרה לאדם לקבל ריבית כאשר הוא נותן הלוואה.
common_voice_he_39753654	קָצִין אַנְגְּלִי שֶׁהָיָה מְמֻנֶּה עָלֵינוּ.	 קצין אנגלי שהיה ממונה עלינו
common_voice_he_39753655	שיהיה להם איזה מעמד מיוחד בתוך העירייה	 שיהיה להם איזה מעמד מיוחד בתוך העירייה.
common_voice_he_39753656	לא נעשה כלום והנה עכשיו אני הולך לקדם ולעשות; לא	 לא נעשה כלום, והנה עכשיו אני הולך לקדם ולעשות.  לא!
common_voice_he_39753657	ואז אולי האויב יבין שבכוח אי-אפשר	 ואז אולי האויב יבין שבכוח אי אפשר.
common_voice_he_39753658	הקיצוץ הקשה והכואב במענקי האיזון ובתקציבי הרשויות המקומיות	 הקיצוץ הקשה והכואב במענקי האיזון ובתקציבי הרשויות המקומיות
common_voice_he_39771109	שלא ישלמו כמו מי שמרוויח חמשת אלפים שקל	 שלא ישלמו כמו מי שמרוויח 5,000 שקל.
common_voice_he_39771111	ובגלל זה לא נגענו בקצבאות הזיקנה ולא נגענו בקצבאות הנכים	 ובגלל זה לא נגענו בקצבאות הזקנה ולא נגענו בקצבאות הנכים.
common_voice_he_39771113	בעניין הזה, מדברים מדי כמה חודשים	 בעניין הזה מדברים מדי כמה חודשים.
common_voice_he_39771115	יושב פה יושב-ראש ועדת הכלכלה	 יושב פה יושב ראש ועדת הכלכלה.
common_voice_he_39771116	אתה מחכה לפסיק? כי הוא לא יבוא	 אתה מחכה לפסיק כי הוא לא יבוא.
common_voice_he_39771126	מתוך רצון למנוע פגיעה ברגשות הציבור	 מתוך רצון למנוע פגיעה ברגשות הציבור.
common_voice_he_39771127	ממד הוא מרחב מוגן דירתי ואילו ממק הוא מרחב קומתי מוגן	 ממ״ד הוא מרחב מוגן דירתי ואילו ממ״ק הוא מרחב קומתי מוגן.
common_voice_he_39771128	כי היא באמת באה ליצור מגבלה לגבי גובה השכר בגופים הנתמכים	 כי היא באמת באה ליצור מגבלה לגבי גובה השכר בגופים הנתמכים.
common_voice_he_39771129	וכתוצאה ממנה לא יצאו מחבלים מתאבדים מעזה	 וכתוצאה ממנה לא יצאו מחבלים מתאבדים מעזה.
common_voice_he_39771130	שכן אין כמו העניין הזה בחשיבותו המיוחדת כדי שהוא יהיה	 שכן אין כמו העניין הזה בחשיבותו המיוחדת כדי שהוא יהיה.
common_voice_he_39771141	כדי שתקבל אינפורמציה נוספת שתצטבר עד אז	 כדי שתקבל אינפורמציה נוספת שתצטבר עד אז.
common_voice_he_39771142	עבירות שחיתות, אפשר לדגול בנושא הזה	 עבירות שחיתות אפשר לדגול בנושא הזה.
common_voice_he_39771143	החלטנו - אתם תביאו הכול	 החלטנו, אתם תביאו הכל.
common_voice_he_39771144	עבירת אלימות חמורה או עבירה מסוג פשע	 עבירת אלימות חמורה או עבירה מסוג פשע
common_voice_he_39771145	לעומת שמונים אחוזים לגבי צעירה יהודייה מהיישובים בדרום	 לעומת 80% לגבי צעירה יהודייה מהיישובים בדרום.
common_voice_he_39771175	בשורה התחתונה אומר כאן שעד שלקולות האלה מקרב הציבור החילוני	 בשורה התחתונה אומר כאן שעד של הקולות האלה מקרב הציבור החילוני.
common_voice_he_39771176	פרופסור אברהם הרשקו ופרופסור אהרן צ'חנובר	 פרופסור אברהם הרשקו ופרופסור אהרון צ'חנובר
common_voice_he_39771177	אני רוצה להתייחס בדברי ביום הזה	 אני רוצה להתייחס בדבריי ביום זה
common_voice_he_39771179	בצומת יגור למרגלות הר הכרמל יש משתלת פרחים	 בצומת יגור, למרגלות הר הכרמל, יש משתלת פרחים.
common_voice_he_39771197	בגל הקיצוצים הנוכחי מוצגים חלק גדול מאוד מעובדי השירותים הציבוריים ככאלה שהם מיותרים	 בגל הקיצוצים הנוכחי מוצגים חלק גדול  מאוד מעובדי השירותים הציבוריים ככאלה שהם מיותרים.
common_voice_he_39771198	המגמה הקיימת היא לשחרר מוצרים מפיקוח מחירים מייד כאשר אפשר לעשות כן מבחינה כלכלית	 המגמה הקיימת היא לשחרר מוצרים מפיקוח מחירים  מיד כאשר אפשר לעשות כן מבחינה כלכלית.
common_voice_he_39771199	אַתֶּם הָעוֹבְדִים, הַקּוֹדְחִים, הַקְּרוּעִים, הַמִּלְּיוֹנִים, אֲשֶׁר מִצְחֲכֶם קוֹרֵן אוֹר יְגִיעָה וְעָמָל	 אתם העובדים, הקודחים, הקרועים, המיליונים,  אשר מצחכם קורן אור, יגיעה ועמל.
common_voice_he_39771200	וחוקרים מהפקולטה להנדסה באוניברסיטת אלבורג בדנמרק	 וחוקרים מהפקולטה להנדסה באוניברסיטת הולבורג בדנמרק.
common_voice_he_39771206	הילדה ביקשה בלון תכלת ליום הולדת שלה	 הילדה ביקשה בלון תכלת ליום הולדת שלה.
