clip	duration[ms]
common_voice_he_38614011.mp3	2880
common_voice_he_39960318.mp3	4140
common_voice_he_39318886.mp3	5076
common_voice_he_38118867.mp3	8460
common_voice_he_39828669.mp3	3060
common_voice_he_39838432.mp3	3780
common_voice_he_39263862.mp3	2376
common_voice_he_41616577.mp3	7596
common_voice_he_39625467.mp3	4356
common_voice_he_39667002.mp3	5688
common_voice_he_40001957.mp3	5400
common_voice_he_39676131.mp3	3276
common_voice_he_39860857.mp3	5328
common_voice_he_39753587.mp3	3528
common_voice_he_39211599.mp3	3708
common_voice_he_39211822.mp3	3348
common_voice_he_39666440.mp3	3168
common_voice_he_38131160.mp3	6228
common_voice_he_39538751.mp3	3420
common_voice_he_38835566.mp3	3240
common_voice_he_39948418.mp3	4500
common_voice_he_40630796.mp3	5688
common_voice_he_39753620.mp3	3096
common_voice_he_39028013.mp3	4248
common_voice_he_39211739.mp3	5148
common_voice_he_39625452.mp3	3240
common_voice_he_39514676.mp3	4068
common_voice_he_43446722.mp3	4968
common_voice_he_39609257.mp3	4320
common_voice_he_38154559.mp3	4068
common_voice_he_38169214.mp3	4500
common_voice_he_39553809.mp3	4896
common_voice_he_39753618.mp3	3996
common_voice_he_38154524.mp3	4968
common_voice_he_39897642.mp3	4140
common_voice_he_39263882.mp3	3276
common_voice_he_39028798.mp3	2340
common_voice_he_39889037.mp3	3276
common_voice_he_39543667.mp3	4536
common_voice_he_39753544.mp3	4176
common_voice_he_41605166.mp3	5328
common_voice_he_41616583.mp3	6588
common_voice_he_39545463.mp3	4320
common_voice_he_39597835.mp3	4860
common_voice_he_39960227.mp3	5148
common_voice_he_39686293.mp3	3168
common_voice_he_39427351.mp3	3780
common_voice_he_39501192.mp3	4176
common_voice_he_39889021.mp3	4248
common_voice_he_40039801.mp3	4896
common_voice_he_38131044.mp3	3276
common_voice_he_39940039.mp3	3780
common_voice_he_39838477.mp3	5436
common_voice_he_39501177.mp3	4968
common_voice_he_39666764.mp3	7668
common_voice_he_39972316.mp3	6228
common_voice_he_39753083.mp3	2916
common_voice_he_40909688.mp3	4644
common_voice_he_39423349.mp3	5760
common_voice_he_41605189.mp3	4500
common_voice_he_39541205.mp3	3420
common_voice_he_39261384.mp3	5328
common_voice_he_38154332.mp3	5616
common_voice_he_39427331.mp3	4176
common_voice_he_39446575.mp3	4248
common_voice_he_40909693.mp3	4500
common_voice_he_39379443.mp3	5508
common_voice_he_39333452.mp3	5400
common_voice_he_39327065.mp3	5868
common_voice_he_38094118.mp3	8100
common_voice_he_39934754.mp3	4356
common_voice_he_39642818.mp3	2916
common_voice_he_39196793.mp3	4896
common_voice_he_39179966.mp3	2988
common_voice_he_38154534.mp3	5868
common_voice_he_39752364.mp3	3600
common_voice_he_39516113.mp3	3348
common_voice_he_39211557.mp3	3276
common_voice_he_39785390.mp3	5652
common_voice_he_39261434.mp3	5328
common_voice_he_41896623.mp3	5040
common_voice_he_39625774.mp3	3276
common_voice_he_39578608.mp3	4536
common_voice_he_39423347.mp3	4608
common_voice_he_39955293.mp3	5868
common_voice_he_39897671.mp3	3168
common_voice_he_39666589.mp3	3960
common_voice_he_39939976.mp3	3528
common_voice_he_39972315.mp3	4608
common_voice_he_38800495.mp3	3348
common_voice_he_39831364.mp3	5292
common_voice_he_39593169.mp3	4608
common_voice_he_38994418.mp3	4896
common_voice_he_38131028.mp3	2628
common_voice_he_43446723.mp3	5976
common_voice_he_39897653.mp3	5040
common_voice_he_39179822.mp3	3168
common_voice_he_38146694.mp3	8028
common_voice_he_38828337.mp3	5220
common_voice_he_39263853.mp3	5148
common_voice_he_43454843.mp3	5400
common_voice_he_39597245.mp3	3456
common_voice_he_39771317.mp3	4176
common_voice_he_40909674.mp3	5508
common_voice_he_39960326.mp3	3348
common_voice_he_39327098.mp3	4320
common_voice_he_39211623.mp3	3528
common_voice_he_39828776.mp3	5220
common_voice_he_39334295.mp3	4320
common_voice_he_39960170.mp3	6408
common_voice_he_39753482.mp3	3852
common_voice_he_39541294.mp3	3888
common_voice_he_39948333.mp3	3276
common_voice_he_43512758.mp3	3564
common_voice_he_39771111.mp3	6264
common_voice_he_43281956.mp3	4500
common_voice_he_43459203.mp3	9468
common_voice_he_39626017.mp3	5940
common_voice_he_39609249.mp3	3960
common_voice_he_38131010.mp3	4068
common_voice_he_39927741.mp3	4860
common_voice_he_39960342.mp3	5220
common_voice_he_41616918.mp3	4248
common_voice_he_38154540.mp3	4140
common_voice_he_39553544.mp3	2880
common_voice_he_38610893.mp3	4716
common_voice_he_39778670.mp3	6192
common_voice_he_38848967.mp3	4680
common_voice_he_39658870.mp3	4176
common_voice_he_39379411.mp3	4788
common_voice_he_39327027.mp3	4428
common_voice_he_38744644.mp3	5328
common_voice_he_39028008.mp3	5796
common_voice_he_39937265.mp3	5616
common_voice_he_39326863.mp3	6300
common_voice_he_39890636.mp3	3060
common_voice_he_39457184.mp3	4608
common_voice_he_39755116.mp3	4716
common_voice_he_38131093.mp3	5076
common_voice_he_38154434.mp3	4680
common_voice_he_39939978.mp3	3636
common_voice_he_39318870.mp3	2700
common_voice_he_39609388.mp3	3528
common_voice_he_38131133.mp3	4500
common_voice_he_39686744.mp3	4176
common_voice_he_39211243.mp3	2808
common_voice_he_39625392.mp3	4068
common_voice_he_39752367.mp3	3888
common_voice_he_39553478.mp3	3456
common_voice_he_40801214.mp3	5076
common_voice_he_39883402.mp3	3060
common_voice_he_39263873.mp3	4968
common_voice_he_39778679.mp3	4392
common_voice_he_39180001.mp3	6300
common_voice_he_43313119.mp3	5220
common_voice_he_39771113.mp3	3924
common_voice_he_38131158.mp3	5796
common_voice_he_38104810.mp3	7164
common_voice_he_39693885.mp3	4140
common_voice_he_38994405.mp3	3096
common_voice_he_39860849.mp3	2880
common_voice_he_38883183.mp3	4680
common_voice_he_39211755.mp3	5328
common_voice_he_39261382.mp3	4320
common_voice_he_39553429.mp3	4140
common_voice_he_39327182.mp3	3708
common_voice_he_39838486.mp3	4608
common_voice_he_39516070.mp3	4860
common_voice_he_38131105.mp3	8208
common_voice_he_39785410.mp3	5652
common_voice_he_38835573.mp3	4356
common_voice_he_39937206.mp3	7128
common_voice_he_39918057.mp3	3888
common_voice_he_39280360.mp3	4536
common_voice_he_39771261.mp3	2448
common_voice_he_38130925.mp3	6840
common_voice_he_38919084.mp3	3996
common_voice_he_39539865.mp3	3600
common_voice_he_39317972.mp3	3708
common_voice_he_39828773.mp3	5580
common_voice_he_43498373.mp3	4176
common_voice_he_43503066.mp3	7524
common_voice_he_39541286.mp3	6948
common_voice_he_39027441.mp3	5436
common_voice_he_38131125.mp3	4680
common_voice_he_39849045.mp3	3996
common_voice_he_39659141.mp3	5976
common_voice_he_39211145.mp3	3168
common_voice_he_40001960.mp3	6876
common_voice_he_39597133.mp3	2880
common_voice_he_39179824.mp3	3600
common_voice_he_38154435.mp3	5220
common_voice_he_39379404.mp3	4068
common_voice_he_39891402.mp3	5076
common_voice_he_39889025.mp3	3780
common_voice_he_38816547.mp3	4536
common_voice_he_39553813.mp3	3996
common_voice_he_39960167.mp3	2916
common_voice_he_39185980.mp3	3996
common_voice_he_39263929.mp3	7380
common_voice_he_39028846.mp3	3420
common_voice_he_39184064.mp3	2736
common_voice_he_38610904.mp3	3780
common_voice_he_39668152.mp3	3996
common_voice_he_39379429.mp3	4500
common_voice_he_41616762.mp3	4788
common_voice_he_39326853.mp3	5760
common_voice_he_38146672.mp3	8064
common_voice_he_43281937.mp3	3276
common_voice_he_39889046.mp3	4500
common_voice_he_39960180.mp3	4428
common_voice_he_39609289.mp3	4320
common_voice_he_43466116.mp3	5436
common_voice_he_39838281.mp3	4068
common_voice_he_38623330.mp3	4968
common_voice_he_38569690.mp3	5580
common_voice_he_39778689.mp3	4824
common_voice_he_40001949.mp3	3960
common_voice_he_39860889.mp3	2880
common_voice_he_39327141.mp3	6408
common_voice_he_39934727.mp3	3996
common_voice_he_39753058.mp3	6876
common_voice_he_39658834.mp3	4068
common_voice_he_39514209.mp3	4716
common_voice_he_39626041.mp3	5760
common_voice_he_39553685.mp3	4788
common_voice_he_39940022.mp3	2916
common_voice_he_39029107.mp3	4248
common_voice_he_39666681.mp3	3636
common_voice_he_39327099.mp3	5040
common_voice_he_39027958.mp3	3240
common_voice_he_39666682.mp3	3708
common_voice_he_38828700.mp3	5580
common_voice_he_38154563.mp3	4140
common_voice_he_39263851.mp3	4860
common_voice_he_39560980.mp3	6588
common_voice_he_43539858.mp3	7236
common_voice_he_39675982.mp3	3276
common_voice_he_38828318.mp3	3348
common_voice_he_39828742.mp3	4068
common_voice_he_40039810.mp3	3996
common_voice_he_39785420.mp3	4716
common_voice_he_39422812.mp3	4680
common_voice_he_39940020.mp3	3636
common_voice_he_38154257.mp3	4428
common_voice_he_38569691.mp3	4068
common_voice_he_39545448.mp3	7056
common_voice_he_39597202.mp3	2916
common_voice_he_38848940.mp3	2916
common_voice_he_38131077.mp3	2808
common_voice_he_39553480.mp3	2808
common_voice_he_38303150.mp3	3708
common_voice_he_39327083.mp3	6588
common_voice_he_43454846.mp3	6300
common_voice_he_39934744.mp3	5256
common_voice_he_39196644.mp3	2880
common_voice_he_39934720.mp3	5436
common_voice_he_41486369.mp3	4536
common_voice_he_39501159.mp3	4176
common_voice_he_38154561.mp3	3816
common_voice_he_39180075.mp3	2736
common_voice_he_39334318.mp3	4500
common_voice_he_38142088.mp3	2880
common_voice_he_39327198.mp3	6948
common_voice_he_38078777.mp3	6300
common_voice_he_40797521.mp3	4356
common_voice_he_39028917.mp3	4860
common_voice_he_39626037.mp3	4068
common_voice_he_39317937.mp3	6336
common_voice_he_39937171.mp3	6516
common_voice_he_39543658.mp3	2880
common_voice_he_39261376.mp3	3528
common_voice_he_40978609.mp3	3960
common_voice_he_39934753.mp3	4536
common_voice_he_39317686.mp3	6660
common_voice_he_39180103.mp3	2988
common_voice_he_39925722.mp3	5436
common_voice_he_39261438.mp3	2736
common_voice_he_39686284.mp3	6660
common_voice_he_39028833.mp3	3348
common_voice_he_38994406.mp3	5148
common_voice_he_39948336.mp3	4068
common_voice_he_39686763.mp3	5256
common_voice_he_39333879.mp3	5076
common_voice_he_40909673.mp3	4176
common_voice_he_39317722.mp3	6048
common_voice_he_39940015.mp3	6840
common_voice_he_39562237.mp3	3996
common_voice_he_38744437.mp3	3996
common_voice_he_39668151.mp3	4320
common_voice_he_39553645.mp3	4176
common_voice_he_39356095.mp3	3996
common_voice_he_39771177.mp3	3492
common_voice_he_39211229.mp3	4140
common_voice_he_38143993.mp3	4428
common_voice_he_38712579.mp3	4140
common_voice_he_39860877.mp3	3600
common_voice_he_38569694.mp3	3564
common_voice_he_39350852.mp3	7056
common_voice_he_38623349.mp3	4068
common_voice_he_39960316.mp3	4536
common_voice_he_39457080.mp3	4320
common_voice_he_39196766.mp3	4788
common_voice_he_41616928.mp3	4500
common_voice_he_39659129.mp3	6300
common_voice_he_38131143.mp3	3708
common_voice_he_39937181.mp3	5328
common_voice_he_39572839.mp3	2916
common_voice_he_39828746.mp3	3636
common_voice_he_39514675.mp3	4680
common_voice_he_39211601.mp3	5508
common_voice_he_38569879.mp3	4608
common_voice_he_39675815.mp3	3708
common_voice_he_39831363.mp3	3816
common_voice_he_38994156.mp3	2016
common_voice_he_39457083.mp3	5940
common_voice_he_41605210.mp3	5616
common_voice_he_38154386.mp3	3420
common_voice_he_39677269.mp3	3636
common_voice_he_39838433.mp3	3960
common_voice_he_39457269.mp3	4356
common_voice_he_38078785.mp3	8748
common_voice_he_41616619.mp3	4716
common_voice_he_39515267.mp3	6876
common_voice_he_38904493.mp3	3420
common_voice_he_39924491.mp3	4680
common_voice_he_39667004.mp3	3888
common_voice_he_38154418.mp3	3996
common_voice_he_39686375.mp3	3996
common_voice_he_38800499.mp3	4428
common_voice_he_39971093.mp3	4428
common_voice_he_39673674.mp3	6228
common_voice_he_38816545.mp3	3708
common_voice_he_39609303.mp3	4176
common_voice_he_43539845.mp3	3852
common_voice_he_39778708.mp3	4356
common_voice_he_40972200.mp3	4140
common_voice_he_39541287.mp3	3888
common_voice_he_39562261.mp3	4068
common_voice_he_39625737.mp3	4536
common_voice_he_39753089.mp3	5976
common_voice_he_39318474.mp3	5076
common_voice_he_39940040.mp3	4320
common_voice_he_39318917.mp3	4140
common_voice_he_39446503.mp3	3780
common_voice_he_39263849.mp3	4680
common_voice_he_39897638.mp3	5580
common_voice_he_39553757.mp3	3600
common_voice_he_39553696.mp3	4140
common_voice_he_39778690.mp3	3960
common_voice_he_39675987.mp3	4860
common_voice_he_38830026.mp3	3456
common_voice_he_38904507.mp3	6588
common_voice_he_39831237.mp3	5220
common_voice_he_39522747.mp3	4896
common_voice_he_39318009.mp3	3420
common_voice_he_38169219.mp3	4536
common_voice_he_39501214.mp3	4140
common_voice_he_39948338.mp3	3420
common_voice_he_39422738.mp3	5976
common_voice_he_43467453.mp3	6948
common_voice_he_39609233.mp3	3348
common_voice_he_39753244.mp3	3744
common_voice_he_39960202.mp3	3240
common_voice_he_39940036.mp3	5040
common_voice_he_38142082.mp3	3636
common_voice_he_39753719.mp3	4968
common_voice_he_42706036.mp3	3996
common_voice_he_39263950.mp3	3816
common_voice_he_39456981.mp3	4068
common_voice_he_39626040.mp3	3420
common_voice_he_39196725.mp3	6696
common_voice_he_39327138.mp3	4896
common_voice_he_39970496.mp3	3600
common_voice_he_43281989.mp3	4320
common_voice_he_38196119.mp3	4860
common_voice_he_39891414.mp3	4680
common_voice_he_41616727.mp3	5940
common_voice_he_39753149.mp3	4248
common_voice_he_38131081.mp3	6588
common_voice_he_39658855.mp3	5148
common_voice_he_39028055.mp3	3096
common_voice_he_38146690.mp3	4896
common_voice_he_40972186.mp3	4176
common_voice_he_39753764.mp3	5220
common_voice_he_38154392.mp3	3348
common_voice_he_39948410.mp3	5220
common_voice_he_38756739.mp3	7488
common_voice_he_39500359.mp3	6588
common_voice_he_40978559.mp3	4140
common_voice_he_39625751.mp3	6156
common_voice_he_39553418.mp3	3708
common_voice_he_39785424.mp3	3744
common_voice_he_39196760.mp3	4248
common_voice_he_39869301.mp3	3348
common_voice_he_41605205.mp3	4176
common_voice_he_39609298.mp3	5328
common_voice_he_39541941.mp3	4428
common_voice_he_41616584.mp3	5688
common_voice_he_39211609.mp3	3348
common_voice_he_39934725.mp3	3348
common_voice_he_39534007.mp3	3528
common_voice_he_38131023.mp3	2988
common_voice_he_39514643.mp3	3996
common_voice_he_38154255.mp3	3348
common_voice_he_41616610.mp3	6408
common_voice_he_39326856.mp3	4500
common_voice_he_38756678.mp3	4320
common_voice_he_39828772.mp3	5688
common_voice_he_42402438.mp3	5076
common_voice_he_39937163.mp3	4824
common_voice_he_39609509.mp3	3816
common_voice_he_39903462.mp3	3636
common_voice_he_38196120.mp3	5400
common_voice_he_39778706.mp3	3636
common_voice_he_39753737.mp3	3528
common_voice_he_39849074.mp3	3456
common_voice_he_39211182.mp3	2628
common_voice_he_39642809.mp3	5796
common_voice_he_38130956.mp3	5796
common_voice_he_39686742.mp3	4356
common_voice_he_39903460.mp3	4428
common_voice_he_38131085.mp3	4068
common_voice_he_39960340.mp3	3528
common_voice_he_41869862.mp3	3708
common_voice_he_39686314.mp3	5220
common_voice_he_39578661.mp3	4176
common_voice_he_39446451.mp3	4068
common_voice_he_38904488.mp3	3276
common_voice_he_39211228.mp3	4608
common_voice_he_38195452.mp3	6660
common_voice_he_39889047.mp3	3996
common_voice_he_38830019.mp3	3888
common_voice_he_39211686.mp3	2340
common_voice_he_39572838.mp3	3960
common_voice_he_39333369.mp3	2988
common_voice_he_39948330.mp3	6300
common_voice_he_39592601.mp3	3348
common_voice_he_39960205.mp3	3276
common_voice_he_39317696.mp3	3456
common_voice_he_39927742.mp3	5508
common_voice_he_39838474.mp3	3276
common_voice_he_38712570.mp3	3096
common_voice_he_39838427.mp3	3780
common_voice_he_39960207.mp3	3456
common_voice_he_39860848.mp3	4320
common_voice_he_39280159.mp3	3888
common_voice_he_39753649.mp3	5040
common_voice_he_39831342.mp3	6552
common_voice_he_39925724.mp3	5616
common_voice_he_39948342.mp3	4068
common_voice_he_43512773.mp3	3780
common_voice_he_39446504.mp3	3888
common_voice_he_39676110.mp3	7776
common_voice_he_39261418.mp3	2916
common_voice_he_39553692.mp3	5868
common_voice_he_39538753.mp3	3960
common_voice_he_43539859.mp3	3456
common_voice_he_39027590.mp3	3816
common_voice_he_41616697.mp3	7776
common_voice_he_39686653.mp3	6336
common_voice_he_38848941.mp3	2880
common_voice_he_39883422.mp3	4536
common_voice_he_38131102.mp3	5976
common_voice_he_39625720.mp3	4140
common_voice_he_39772248.mp3	5076
common_voice_he_38130986.mp3	4860
common_voice_he_39457232.mp3	3528
common_voice_he_38131145.mp3	4896
common_voice_he_39927745.mp3	3348
common_voice_he_39609260.mp3	4248
common_voice_he_41486376.mp3	5328
common_voice_he_39333460.mp3	2340
common_voice_he_40001967.mp3	4716
common_voice_he_38848996.mp3	6516
common_voice_he_39889045.mp3	3600
common_voice_he_38830029.mp3	5040
common_voice_he_40909680.mp3	4824
common_voice_he_39539863.mp3	3888
common_voice_he_39318458.mp3	5616
common_voice_he_39028638.mp3	2916
common_voice_he_39891403.mp3	3996
common_voice_he_38131101.mp3	5796
common_voice_he_41616642.mp3	4176
common_voice_he_39625454.mp3	5868
common_voice_he_38848950.mp3	4896
common_voice_he_39578660.mp3	4068
common_voice_he_39677293.mp3	3240
common_voice_he_39753541.mp3	4068
common_voice_he_39515445.mp3	4176
common_voice_he_39427371.mp3	3888
common_voice_he_38904483.mp3	3096
common_voice_he_39753756.mp3	3816
common_voice_he_38146666.mp3	8748
common_voice_he_41486334.mp3	5328
common_voice_he_39890640.mp3	4356
common_voice_he_41616656.mp3	4608
common_voice_he_39955291.mp3	3528
common_voice_he_39960355.mp3	3420
common_voice_he_39666670.mp3	6048
common_voice_he_43498339.mp3	4428
common_voice_he_39934750.mp3	5148
common_voice_he_39180064.mp3	2160
common_voice_he_38142101.mp3	7704
common_voice_he_38078771.mp3	6552
common_voice_he_38146704.mp3	4716
common_voice_he_39677284.mp3	3636
common_voice_he_38154356.mp3	3348
common_voice_he_39860890.mp3	3276
common_voice_he_41486368.mp3	3636
common_voice_he_39318434.mp3	6516
common_voice_he_39562277.mp3	3888
common_voice_he_39814533.mp3	4176
common_voice_he_42358445.mp3	7632
common_voice_he_39625481.mp3	7308
common_voice_he_39814521.mp3	4500
common_voice_he_39327033.mp3	3240
common_voice_he_39179832.mp3	3456
common_voice_he_39693886.mp3	2196
common_voice_he_42358448.mp3	5544
common_voice_he_39609254.mp3	3780
common_voice_he_39318024.mp3	4500
common_voice_he_38118874.mp3	7776
common_voice_he_39939982.mp3	4608
common_voice_he_38824076.mp3	4320
common_voice_he_39666588.mp3	3708
common_voice_he_38635200.mp3	3420
common_voice_he_43512743.mp3	4176
common_voice_he_39327124.mp3	3960
common_voice_he_39693889.mp3	3348
common_voice_he_39940037.mp3	3996
common_voice_he_38142073.mp3	7452
common_voice_he_39675842.mp3	4608
common_voice_he_39539842.mp3	3708
common_voice_he_39686762.mp3	2988
common_voice_he_39597098.mp3	3960
common_voice_he_40039787.mp3	5040
common_voice_he_39326866.mp3	4356
common_voice_he_39553709.mp3	5508
common_voice_he_39752365.mp3	3816
common_voice_he_39753574.mp3	3312
common_voice_he_39516174.mp3	4680
common_voice_he_39891406.mp3	3276
common_voice_he_38828698.mp3	2196
common_voice_he_38756654.mp3	3996
common_voice_he_39860875.mp3	3996
common_voice_he_39180065.mp3	2880
common_voice_he_39327214.mp3	5940
common_voice_he_43313120.mp3	5220
common_voice_he_39514692.mp3	3708
common_voice_he_39883404.mp3	3708
common_voice_he_38154550.mp3	4608
common_voice_he_38131104.mp3	6480
common_voice_he_40039807.mp3	5436
common_voice_he_39541304.mp3	4140
common_voice_he_39948414.mp3	3636
common_voice_he_39778685.mp3	3924
common_voice_he_39676107.mp3	6696
common_voice_he_39326830.mp3	3816
common_voice_he_39771198.mp3	8892
common_voice_he_40978517.mp3	3492
common_voice_he_39960341.mp3	2880
common_voice_he_39972299.mp3	3960
common_voice_he_38130978.mp3	5796
common_voice_he_39541963.mp3	5220
common_voice_he_39546149.mp3	4140
common_voice_he_38131142.mp3	2628
common_voice_he_39677296.mp3	3240
common_voice_he_39750936.mp3	4680
common_voice_he_39180029.mp3	4536
common_voice_he_39029317.mp3	3816
common_voice_he_41616635.mp3	6120
common_voice_he_39927753.mp3	5796
common_voice_he_38131064.mp3	3276
common_voice_he_39753461.mp3	4500
common_voice_he_39891400.mp3	4500
common_voice_he_39626060.mp3	3888
common_voice_he_39333475.mp3	3528
common_voice_he_38904485.mp3	3060
common_voice_he_39180187.mp3	4608
common_voice_he_38130918.mp3	3168
common_voice_he_39562287.mp3	2808
common_voice_he_41605214.mp3	5976
common_voice_he_39263900.mp3	3960
common_voice_he_39446452.mp3	3456
common_voice_he_39883391.mp3	5040
common_voice_he_38610384.mp3	3636
common_voice_he_39849072.mp3	3240
common_voice_he_38610386.mp3	3060
common_voice_he_39327081.mp3	5148
common_voice_he_41984274.mp3	12816
common_voice_he_39972379.mp3	3888
common_voice_he_39597156.mp3	5868
common_voice_he_39934729.mp3	3420
common_voice_he_39846035.mp3	3960
common_voice_he_39675978.mp3	4248
common_voice_he_38835549.mp3	5796
common_voice_he_38824088.mp3	4176
common_voice_he_39263867.mp3	3888
common_voice_he_39609261.mp3	3240
common_voice_he_39849043.mp3	3888
common_voice_he_39027955.mp3	3528
common_voice_he_39960260.mp3	2988
common_voice_he_39626005.mp3	3708
common_voice_he_38994323.mp3	3348
common_voice_he_39609238.mp3	2628
common_voice_he_41616688.mp3	4500
common_voice_he_41486347.mp3	7560
common_voice_he_39891425.mp3	5868
common_voice_he_39522745.mp3	3816
common_voice_he_39666661.mp3	4248
common_voice_he_39502080.mp3	4968
common_voice_he_43454844.mp3	8208
common_voice_he_43512752.mp3	3672
common_voice_he_39592676.mp3	4140
common_voice_he_38848952.mp3	3960
common_voice_he_38131110.mp3	5760
common_voice_he_39553745.mp3	5508
common_voice_he_39597172.mp3	3816
common_voice_he_39609291.mp3	3600
common_voice_he_39753151.mp3	4500
common_voice_he_39831339.mp3	4068
common_voice_he_39869303.mp3	4680
common_voice_he_39327217.mp3	3168
common_voice_he_39686385.mp3	4320
common_voice_he_43485440.mp3	5616
common_voice_he_39937173.mp3	4608
common_voice_he_39889002.mp3	5328
common_voice_he_38131004.mp3	3600
common_voice_he_39356071.mp3	4356
common_voice_he_39457034.mp3	8280
common_voice_he_39562275.mp3	4356
common_voice_he_43512753.mp3	3816
common_voice_he_39028652.mp3	3636
common_voice_he_39609506.mp3	3780
common_voice_he_39562273.mp3	3960
common_voice_he_39211737.mp3	3780
common_voice_he_39666442.mp3	3816
common_voice_he_43281959.mp3	4608
common_voice_he_39960277.mp3	3708
common_voice_he_39753655.mp3	4068
common_voice_he_39940025.mp3	4536
common_voice_he_38142077.mp3	8100
common_voice_he_39180073.mp3	5328
common_voice_he_41605194.mp3	4356
common_voice_he_39327149.mp3	5508
common_voice_he_38904484.mp3	5328
common_voice_he_39771145.mp3	5508
common_voice_he_39327100.mp3	3276
common_voice_he_41616640.mp3	4896
common_voice_he_39422814.mp3	3708
common_voice_he_39676127.mp3	4356
common_voice_he_39931079.mp3	3888
common_voice_he_39553625.mp3	4896
common_voice_he_39753055.mp3	6120
common_voice_he_39553731.mp3	3816
common_voice_he_41605176.mp3	3960
common_voice_he_39849041.mp3	5076
common_voice_he_39771291.mp3	3636
common_voice_he_38848997.mp3	3888
common_voice_he_39937264.mp3	6624
common_voice_he_38828702.mp3	3636
common_voice_he_38154409.mp3	6696
common_voice_he_39625484.mp3	3600
common_voice_he_39697769.mp3	4896
common_voice_he_39211669.mp3	6840
common_voice_he_39185971.mp3	3780
common_voice_he_38142100.mp3	6876
common_voice_he_38131035.mp3	4896
common_voice_he_39666774.mp3	6840
common_voice_he_39543654.mp3	3960
common_voice_he_39028648.mp3	5400
common_voice_he_39753754.mp3	2988
common_voice_he_38154243.mp3	5400
common_voice_he_43281958.mp3	4176
common_voice_he_40039785.mp3	4176
common_voice_he_39333393.mp3	3096
common_voice_he_39446478.mp3	5220
common_voice_he_39960219.mp3	4500
common_voice_he_39196639.mp3	3960
common_voice_he_39889039.mp3	4860
common_voice_he_39869366.mp3	4068
common_voice_he_39514661.mp3	3708
common_voice_he_38142067.mp3	6228
common_voice_he_39545641.mp3	4356
common_voice_he_41616744.mp3	3888
common_voice_he_38904509.mp3	6480
common_voice_he_39553518.mp3	4140
common_voice_he_39578606.mp3	5940
common_voice_he_38131029.mp3	3780
common_voice_he_39753643.mp3	3132
common_voice_he_38154376.mp3	5508
common_voice_he_38154467.mp3	4680
common_voice_he_39414094.mp3	3708
common_voice_he_39838438.mp3	3888
common_voice_he_39609255.mp3	4680
common_voice_he_38994155.mp3	3816
common_voice_he_38131121.mp3	3240
common_voice_he_41605201.mp3	4896
common_voice_he_43512750.mp3	3924
common_voice_he_39211143.mp3	4968
common_voice_he_41605170.mp3	5076
common_voice_he_38303151.mp3	3708
common_voice_he_38569742.mp3	5832
common_voice_he_39317653.mp3	6156
common_voice_he_38131107.mp3	6120
common_voice_he_38154525.mp3	5328
common_voice_he_40001961.mp3	5616
common_voice_he_38130985.mp3	3960
common_voice_he_38094114.mp3	6048
common_voice_he_39869317.mp3	4716
common_voice_he_39836668.mp3	4500
common_voice_he_41019418.mp3	5040
common_voice_he_39180105.mp3	2736
common_voice_he_39327107.mp3	3636
common_voice_he_39888979.mp3	3708
common_voice_he_38848943.mp3	6768
common_voice_he_38283251.mp3	7740
common_voice_he_39626058.mp3	3168
common_voice_he_39937281.mp3	5112
common_voice_he_38756737.mp3	6300
common_voice_he_39456922.mp3	4500
common_voice_he_38131032.mp3	4680
common_voice_he_39457266.mp3	3816
common_voice_he_39889036.mp3	3888
common_voice_he_39196695.mp3	3528
common_voice_he_39860881.mp3	3708
common_voice_he_39940038.mp3	3960
common_voice_he_39539853.mp3	4356
common_voice_he_40630795.mp3	5508
common_voice_he_39546148.mp3	3528
common_voice_he_39667943.mp3	5400
common_voice_he_43503034.mp3	4860
common_voice_he_39669402.mp3	4176
common_voice_he_38131054.mp3	3780
common_voice_he_38085650.mp3	4140
common_voice_he_39334344.mp3	2880
common_voice_he_39379409.mp3	5076
common_voice_he_39673673.mp3	4356
common_voice_he_41605206.mp3	4608
common_voice_he_39317664.mp3	6588
common_voice_he_39457033.mp3	4320
common_voice_he_39666729.mp3	6408
common_voice_he_38636199.mp3	2736
common_voice_he_39625457.mp3	3420
common_voice_he_38756675.mp3	3708
common_voice_he_38830024.mp3	4716
common_voice_he_39753209.mp3	3888
common_voice_he_39667000.mp3	3996
common_voice_he_39029259.mp3	2916
common_voice_he_39667012.mp3	3780
common_voice_he_39626039.mp3	4248
common_voice_he_38142090.mp3	9036
common_voice_he_39356085.mp3	3636
common_voice_he_39659130.mp3	3960
common_voice_he_39753521.mp3	4680
common_voice_he_40039788.mp3	4428
common_voice_he_39263875.mp3	4248
common_voice_he_39846038.mp3	4500
common_voice_he_41486386.mp3	5256
common_voice_he_38131120.mp3	7236
common_voice_he_39888978.mp3	4860
common_voice_he_39457265.mp3	6228
common_voice_he_39356048.mp3	4140
common_voice_he_39427373.mp3	3528
common_voice_he_39947085.mp3	5940
common_voice_he_43539841.mp3	4824
common_voice_he_38744439.mp3	3636
common_voice_he_39752375.mp3	4248
common_voice_he_38154564.mp3	5400
common_voice_he_39261414.mp3	4716
common_voice_he_39676112.mp3	3780
common_voice_he_39501230.mp3	4320
common_voice_he_39597222.mp3	4536
common_voice_he_38131067.mp3	3168
common_voice_he_40972185.mp3	4680
common_voice_he_39625758.mp3	3276
