sentence_id	sentence	sentence_domain	source	is_used	clips_count
03ba3be6f530dac94acc56782260b9a0375971c640266fe9089984f0c32cc5a7	מקורה של ההכנסה שחולקה לניהנה ייקבע בהתאם למקורות ההכנסה של הנאמן באופן יחסי		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc	1	2
03c747d6d76ee809691b2c7a01ec729b738a8071218b89050d6ba97747428fcd	הרי שבעשור האחרון התוכנית הדורסנית הזאת קרמה עור וגידים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
03c88d8cfb8c75a369fa00856ab1c872197b78695e3a67711469c88579dd64d3	כי הוא החליט שלא להעלות מסים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129148.doc	1	2
03d1358e08980ea3b782aafe1b056755aa57efdb532d5b71eec5061fc56678ac	אשתקד הוארכה הוראת השעה עד שלושים ואחד באוקטובר אלפיים ושש		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129684.doc	1	2
03d36d1a3a4b402f9082b5a3365d8eef9d1eb8ec87d71827d3cb0ea48beecb2c	אני הולך דרך העמק החשוך ביותר.		sentence-collector	1	2
03d38bd97eebc61b1d6b9b1a51b52fe2d2d10697320d4f4265f29bd84bc7e75d	יש חשיבות רבה לכך שוועדות הערר יפעלו באופן שיאפשר להן להגן על זכויות המשתתפים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc	1	2
03d97b3455c7fbdb6f57e676bafc0cd5c7c4dad8827126280c28499985cf0a93	הדבר הזה חמור במיוחד כלפי חולים כרוניים שמקבלים מרשמים מדי חודש בחודשו		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182094.doc	1	2
03dae898f4c8b3fef904475bdcb987676f1d74984991d62ad278170841d0d47c	ממד הוא מרחב מוגן דירתי ואילו ממק הוא מרחב קומתי מוגן		ציטוט עצמי	1	2
03e658f4b41dc788484044cb47de6d43bd670dec11f13429e7e8e54f45eacba4	הם עובדים מתוך תחושת משבר כלכלי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
03f55e0771bba9be48c02fdac33454ca0782def5f90d9bde90eda3b53d00d209	אבל היות שהיו שינויים בסדר-היום הם היו חייבים לעזוב		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc	1	2
040b859393c3465dac1c6596fc120aa422943a78b2bdcf6c205f69b50acdd23a	יש לה משמעות לאנשים שמקבלים הבטחת הכנסה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129651.doc	1	2
0410237f0215fe083ccab8d91e9b87ba945960583e44e4abb25dc9ba8cab05ab	בוא ניתן לזה קצת זמן ונראה איך הדברים מתנהלים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc	1	2
0426c2f6426b602a2bd84b37972b57212e6e10a85f4b4cb0938a0930d676b7f0	בתאריך שבעה באוקטובר אלפיים ושש נורה ונרצח בן משפחת קאדר		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129651.doc	1	2
04356939d11289786912e5c960cfddaca5c73f6b5f85e74c91b338a2f7b51ba3	היא גם מטומטמת והיא גם בלתי מוסרית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
043da1dd86dae4a910a100cdddec4fcc521cade80b73a0b855316a2f03d58bc7	החיילים האלה לא יכלו לעשות דבר		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc	1	2
044073b4fd2c2c5f430f6e5b94463506e9a743ce80d8a7389efa0fc4496dfd0a	משפחת קראוס שקיבלה אותי בסבר פנים יפות.		sentence-collector	1	2
0444575729775b46e863a6e2342f04c4a0b8091f4598756269a7fdebe848503b	עַל כֹּל אַחַת מִשֵש הַמוֹטוֹת שֶבָּאוֹהֶל יוּשְבַּת קְבוּצָה שֶל בְּנֵי אָדָם		sentence-collector	1	2
044e0ce3966a28ca789c9766e907896d933f95468ec9b382354333819b54eea6	"""המצע קצר מהשתרע"", בלשון השופט רובינשטיין"""		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175818.doc	1	2
04555e3d0076d425afed4106e867a7d3809acf8084da72ec3c23e74804ccb5b9	ורק אחרי דיכוי הטרור ורק אחרי הפסקת אש כללית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc	1	2
0456c984119a359a018a1e1ba179c7ad69f86a419a1027916ea848475b935970	שרק בעשרים ותשעה אחוזים מהלידות יזכו במענק זה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
0457a73486e914449321947b3d9099759ad5b0a866e36ce6252b8bf361f387f4	מי שכותב - כותב, ומי שמקריא - מקריא		ציטוט עצמי	1	2
04695e523216dea6c2a4c101c80cf2c7d8cc11a70dafe86b41e28a2492de8eae	עבירת אלימות חמורה או עבירה מסוג פשע		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129555.doc	1	2
046f12ac73832cdcba1c7637d40e7d43addbc7225ff907b9a7354534d532688a	הפעם עשה שימוש מעט שנוי במחלוקת בסמכותו		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc	1	2
047936c50e4daf9b02e574fb8227a90f57f19e2c3a31f2f10617b0586489828d	לחופש הדעה והביטוי, לחופש ההתכנסות וההתאגדות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175836.doc	1	2
047a5ffcf042e19a63d29a0349ff2faa9f804f69864fb5a47fb3d99255d7ff19	או שמא הם גוררים אחריהם שנאה ואיבה לטווח הארוך		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129194.doc	1	2
047c91b87786a666d895e073192d195dbb3f651e01715c270c495aabf5ff9c0c	אבל זה היה מסוג הדברים שניסו גם להכניס עזים ולתת תחושה לנו ולציבור שהנה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc	1	2
048a4647a2ed811f58143cd8ea0916db57b9e842ac6e6dd550043129114dea98	הקים עומר אדם ביחד עם משפחתו את קבוצת		https://he.wikipedia.org/wiki/%D7%A2%D7%95%D7%9E%D7%A8_%D7%90%D7%93%D7%9D	1	2
048b7922ddbd6ef4c29e39a7ba03097bf03b542d0b91f38285af1f0069eed2e3	ומתוך רצון להבריח הוא מוצא תקציבים למרות הקיצוצים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
04910e20d521cd14046769e39f79598f5652baca5657ab99643ef920fa60a9ea	אני רוצה לשחרר שלושים אלף יחידות דיור מאושרות בחיפה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175893.doc	1	2
0493191eb204544f01b8d43677d9a2aaacdd9a16da589d84ff43fde0ed61043f	מחמישה עשר באוקטובר עד חמישה עשר בנובמבר זה חודש לדיונים לבחינת הנושא		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc	1	2
04980f690a810aeb93f569892921c63e7e370510327472511b9f0c5f8804fb07	גם זה סוף העולם מבחינת הדמוקרטיה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc	1	2
049d230659e634bfbecb6915076ec80012fb60d24f476920fba140c39db4fa75	ללא כבישים וללא אמצעי תחבורה מסודרים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc	1	2
04ab40f4accb6c552dc9ff1e3167f24a38d79c3b877b5b20bdb7172437f4a324	כדי ליצור כדאיות ליזמים ולבנות דירות להשכרה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129555.doc	1	2
04b4dc83dccb915319b80bf294d5862fd31caaa53248508e826c1aa7e372a774	החשיבות ההיסטורית הלאומית, התרבותית, וגם החינוכית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129173.doc	1	2
04b522ed553bac3399e2241a885071cae2c65bdc09e4f2d3c8ec42c82e97efbd	מקום המבנה נבחר על-ידי עיריית ירושלים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc	1	2
04c6ec74eb666a0619ddeaf08ffae199c12d4a8379fa8ffeabaed06abe337806	שהצמיד קצבה מסוימת לשכר הממוצע ולא למדד		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129113.doc	1	2
04ca49766cbd93e622f4b172a02f7805d37c80d47968444d7b0a60e623962337	בגל הקיצוצים הנוכחי מוצגים חלק גדול מאוד מעובדי השירותים הציבוריים ככאלה שהם מיותרים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
04cd5944dff196f668b98828f95e9721ac50943139df0b00ac6ec9cd872afe59	אבל הוא ישב לילה שלם במעצר		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc	1	2
04dfa8180062466415448517d15e0842f7fa55a1c666236581e34a0da4678af2	זה כמו שהשמש זורחת במזרח ושוקעת במערב		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
04e40bae7b7e15e7b2b79f631bc66a92b0889343b3f75de698405a95fd7718f4	ואנשים נופלים למטה מהגשר ונפצעים שם		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc	1	2
04eb934a40ac78c407977410fb35080e86a21c2f4f9a9ac64cb7388e21618265	הם לא נעצרו, הם לא נשפטו		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
04eeaea3bbba1984f85260fb191be14a4a8f04c41206c2466244bcde6c810d2b	תוכנית הצמיחה הנכונה היא זאת שמשקיעה בתשתית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
04efa6a6e14418ae55bf3e8684125191b58c357e4597b54cd284338b37af5208	כפל אגרה עשרים ושלושה אלף שקל		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181846.doc	1	2
04f71711daa4b4ac5eb6f9bd3e3ffe4d696a0dc20afbf9c4dc81827b428540cd	למה אנחנו צריכים להיכנס לדבר שאנחנו לא יודעים איך נצא ממנו		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182094.doc	1	2
04f88ea4f88d623d2560b15043bc220c38230901b12fbf0646792aeae62f1e6c	כי רנטות מחושבות כהכנסה לשם גביית אחוזים בעבור תשלום שכר דירה בדיור מוגן		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129041.doc	1	2
04faa3049d68c609adf34b2382bf52d0ca38b3730f0a556f121a3ce2730df3ea	אלא אני עומד גם מאחורי המלים שהוא לא ציטט		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129197.doc	1	2
04fba612e05eebe97920dfae3722c7b19a158ca10dc0dc85054dafac13afe305	כמה זמן יקח לי להגיע מהבית לנתניה? 		ציטוט עצמי	1	2
04fd89fdbac787734f0ec268cc210c1664a7ae2025ff9e5742aad7212a4b5fd4	דיוני הוועדה פתוחים לעיתונאים על בסיס יומיומי		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc	1	2
05046ad904694d85c0da0b840c080df5a319827326292da999ddf84798d9621c	זה לא מתחיל מזה שלא גובים ארנונה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129194.doc	1	2
050c64cb9a080e4834abb11e86c13340b9d152cbeb5c162271457d7e4e04e09f	במשך שעות אין כאן הצבעות שמיות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
050d8f6c2d69fa8ab2e6cfe9d5b3fa341cc564b7c45bd942fa3efe26dbc9e42c	"""במהלך הבוררות הוכח כי חזן ""עסק בתקופת עבודתו בתיאטרון כרואה-חשבון עבור מספר לקוחות"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129150.doc	1	2
050ff1cc088fbb7de87171c5dc6b0455c46957fa08ec1a597c87448db890a555	יש שם קבוצה מעורבת מעבריינים מהסוגים השונים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181846.doc	1	2
0514412b08bc51d034ee8290fde156914bf318bba6be57a56e094d90d9a15e42	אקמול צינון עם קוקטיל של סטרואידים להורדת החום 		ציטוט עצמי	1	2
0522adff642c12dc1d452496976deb961d9d5d6bde19397c8709222ea85bde9e	תקבל משפחה שבה עשרה ילדים אלף מאה ושמונים שקלים בלבד		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
052f7ab99ee7286d04b8b5f52121dad3372d05811c1e333750dee1170396d93c	לַמָתַי עָלֶיךָ לִהְיוֹת מוּכָן לַבְּחִינוֹת?		sentence-collector	1	2
053bca82503a6039ad647e1eafd6c447ebf3727706315de463115a1e9da94718	שהגישה בסוגיה הזאת שונה מבית-חולים לבית-חולים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc	1	2
053bec976fb120e8f2e7a7c670abb5afb7fe65709f7a30e700ee98af896ec0a0	משום שמדובר בעניין שהוא לא רק להלכה אלא גם למעשה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
0541c7050ea57f25c44005add2f57ca0d0e8d4da25331bf52b68b16b6e8316b7	עשרים וארבעה בנובמבר אלפיים ושלוש בשעה שלוש		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc	1	2
054a5610bbd276a7eeff65bdff2aaf1b755e06ac6aca6a7b8e91b1183e91f4ac	דומני שידענו גם לטפל בכמה בעיות חשובות לא פחות טוב מקודמי		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc	1	2
054f5378c38b6747c54fd1dbcc61864f540babb17e07b1b8dcf687344408cb71	אני מבטיח לסיים בתוך שתי דקות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc	1	2
05549c7beca6133fd73d65ae0b065a9d48354fb6b78f0ed5857809796312532e	אפילו האויב כבר לא מבוצר מאחורי שלושה קווי הגנה סוריים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc	1	2
05608eeb989b24b61c064cab2fec90f0b1b87f2ed9d868bd4dab4c7d14693a20	קִיבַּלְתִי אֶת מִכַּתָבְךָ, וְהוּא בָּא יַחַד עִם אִינְפוֹרְמַצְיָה רְחָבָה		sentence-collector	1	2
0566a2b105ce58b2fde272a4822db24eaf4a53251ae1a4fe2e6d51b1c4e938f8	אני לא מתפקד בעבודה עקב חוסר בשעות שינה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc	1	2
056d1228de8a1ea76fc91e87a591b152b600e3b95b7b162224375e672815d30d	והחל בפעילותו הציבורית הברוכה למען החקלאות וההתיישבות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129555.doc	1	2
057160d54cb0776922b1b19eb0187f2093437592cdca0af82e9f7e323eb3e4cf	כמובן, למפלגות, וכמובן הגבלת שליטה זרה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129174.doc	1	2
057a2f2e1674a325cf3d15660ce488424690277138bf0f834128791d7880fe9d	המהווה הפרעה לתנועה בכבישים בתוך ומחוץ לעיר העתיקה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182094.doc	1	2
058d37eb60ddc7731c3fff0a891cb95946a7ef1143677975f729f82d96313ce7	היא נהגה ונוהגת באחריות ובזהירות המתחייבת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182543.doc	1	2
059a3b707e8f4ef29bc47a74134cdf0758513056f645a2cf430f3273a656c3e5	אוּלַי הִיא כּוֹלֶלֶת הֲמוֹן נְטָפִים		sentence-collector	1	2
05a148db61ecbb14a8aa070c29a389b604fbaae6201be57d924bcedcc4db28a5	ומספר יחידות הדיור הדרוש להשגת יעד זה הוא עשרים ושניים אלף יחידות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129722.doc	1	2
05c61b77bce3616e5d53ab7b363f2f5d9e9811c6bbf4cd2d3b8886aca3182941	ואולי כמה אזרחים עם שלטי מחאה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc	1	2
05c764b1b83fd4ac65d132c2733a4fb833d0c3a4e0956f0bc60057fc9edd7a62	ואני מקווה ומאמין שכך זה יימשך		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175818.doc	1	2
05c95fa8300121806aa6e74a5cd9ddded4b1dcad2616a7629f2cca6f256f7476	שכבר מזמן פסקו מלהישמע בהיסטוריה האנושית		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129702.doc	1	2
05cd0350d7cb529a83b87ae80e964bc185f88869c5630afbca7f8ffed0a68438	שְׁנֵיהֶם רְאוּיִים לְיַצֵּג אֶת הַכְּנֶסֶת		https://benyehuda.org/read/16806	1	2
05cfd1b3c1406617993f896963fb95dffc4679f404bf2a68ad26d80ab3e15d05	המסורת היהודית לא אפשרה לאדם לקבל ריבית כאשר הוא נותן הלוואה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc	1	2
05eb57d9062437f6823c7a22b3cb5003c233ac9a7f81bbad189fc68f93bc87fb	וזה מה הבסיס לחלק גדול מטיעוניו		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
05ee61587fa7e8251ceadbdb4992bfb5b68c58dca981df7ec0d4a664411cba99	שהרשויות המקומיות עושות לאזרחים ללא שום הצדקה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc	1	2
05f95a0b8cc99b15ee5e4370d5a57b7479715b63a0bd3d031ff5cb8bf8ab77f9	שתפעיל בתוך פרק זמן קצר תוכנית פיילוט להגברת הפיקוח והאכיפה בדרום הארץ		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc	1	2
05fbb763aeb83da7fee2c9a49c6f8ac83563093582e972d074aa0cc545fcd061	רַבּוֹת הָיוּ הָאַכְזָבוֹת		https://www.nli.org.il/en/books/NNL_ALEPH990026525800205171/NLI	1	2
0601e1eb7a0239c97532bccfb3f506c51d5d5321d2015e69f055c2ffbe7fd4fb	והם התנהגו כך בזמן ההכנות לתוכנית הכלכלית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
0606c6ce9cec202b94a84961f52a099148fb499526d9301e5d386d3aab6d91ba	מוחק אחת ומצייר אחרת במקומה.		sentence-collector	1	2
060ca43c263f302c83da41760b4aa6e4bddd52465b00348e9a24165a6cafcf3f	פנו אלי סטודנטים מירושלים בשאלה: מדוע אנחנו לא מקבלים את ההנחה המגיעה לנו בארנונה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc	1	2
060dc2ae839a6141aed9d18c79d47c8f2fefe492ff08d7f70d73b57553915b94	מה הנך חושב לעשות כאן, למשל?		sentence-collector	1	2
06126b0e8c5ea9f618673f516157e27a61a1147edb724b0d3ba7e7fa6744f51e	הוועדה המייעצת תקבע עורכי-דין הראויים ומתאימים לכהונה כבורר בבוררות חובה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175893.doc	1	2
061461ff57ed86326fe74026ada73e298d5b69657551bee8f0579e02e8766c15	הֶחָתוּל הָיָה גָּמִישׁ, שְׁרִירִי וְחָזָק		https://benyehuda.org/read/11765	1	2
061c37728ff23fb09e93099e2eadfa01f549b06f0cf281fa45f45a2de7ff3a00	לָמָּה שֶׁלֹּא תֵּלֵךְ לִישׁוֹן?		sentence-collector	1	2
0628edde0954b1ff7ce983a07ce17f3e08106a15e530b7bb93023076feb03f0e	שנמצא בעבודה באפריקה או בארצות-הברית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc	1	2
062b7361275e1247194b2677f064f59ba17515e3e168efa463e89a3933e47480	רבותי השרים, השר ליברמן, הדברים שלי		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc	1	2
062db276a21ed3757c83f06a972436f3763d1dc53ebcbdb21766a5664ee6b7c1	רצח ילדים, רצח שהדעת לא סובלת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_195916.doc	1	2
063135b2d90ef910b5d8bd586be38daa7851b6c369ac631c558193fd6712a346	מכיוון שהציבור עדיין לא ערוך ולא מוכן		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129722.doc	1	2
063c0079b989a533e4a0eb60076ab50db8d619c593dfcd2f6baf6b320b8541c8	אני מביא דוגמאות לשלוש דמוקרטיות במזרח התיכון		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175818.doc	1	2
063dad976ce580648fbabc0032a0946c3d10622f488963d2e8f75ccf708e1a9c	היא גורמת לכך שלא רק היא		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129148.doc	1	2
064a497df2521ec7406e0160f1be6ef18e59462bcad5f26432e44bc3a2a34e5f	עוד איני מכירה את בית־הספר		sentence-collector	1	2
064cce2009d59ed1c44f8269151ec7d7c8294d77ef58a39e3518b904901c5577	בתאריך חמישה עשר באוקטובר נסגר המקום בצו מינהלי		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_195916.doc	1	2
065570555f6610ff9b99194ca05f4fd6ec101a742f6eab87510aedb7365f629c	אני לא יודע אם אנחנו נצטרף לקואליציה החדשה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129304.doc	1	2
06568a2df5a364d7280c048ea2acff97bddf97c237ff21b40ba5fecf010ab385	גֵּ'רְפָה וְזֶבְּרָה יְכוֹלוֹת לִקְפֹּץ בְּיַחַד עַל הַטְּרַמְפּוֹלִינָה		sentence-collector	1	2
0660768e9e36965c69a30f3ac5cf07e617b0297f2d008acfda5930d3ee477c69	לא יהיו תקלות בדרך - אבל בכל הטווח המקובל		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc	1	2
066531e121eb83c60990ed6d162ad8b5e063f5db2e52d7bea42f65e8a0c13d87	ודחיית ההנחות במס הכנסה לא יפצו על זה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc	1	2
066c4e9b4a568b23e003a6b41417e3ad01cc26b85f10e36eaa0690b8f9c71859	בְּאַחַד הַיָּמִים יָצָא הַקָּצִין.		https://benyehuda.org/read/11768	1	2
0679f58ae0d5bd61387d456c8cd571bd37c7c02b318f642bcab3d3f79216e219	"""הצעדה תחל בשעה ארבע ברחבת ""נזכור"" שבין התחנה המרכזית החדשה ל""בנייני האומה"" בירושלים"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
067ace3788a293f978082f370ad63dba5d51c1cfafcf0fced09e63e6bc3fcf90	שילמדו משהו מהי קרן חברתית אמיתית חדשה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182094.doc	1	2
067b839112102929a9e61e7877e7f1df0294ee785a900bd9034b3cef5a69bbd7	גם אם יחפש פרוצדורה משטרתית או משפטית כזו או אחרת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc	1	2
067bf48edcd4df594cdecec10228108cc89144b40d7c7a16e68f3204137992d9	תסע באוטובוס עד רחוב טשנרחובסקי ושם תחליף לקורקינט		ציטוט עצמי	1	2
068540efd08055cd8ddd375582a1a123196105ff0834faf1783b9fb86742efb2	נכון שהתחוללו שינויים מפליגים במזרח התיכון		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_202977.doc	1	2
068767238965baa7ca74c3345861aaaf60736a2bd40e06260317f34ac78602b9	כשמתוכם שבעים אחוזים הולכים לשלושת העשירונים העליונים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
0689c18197fdf4579ea8905617cc065c7d686d888da07cb7d221fc871280c61a	במפלגתי זה גרוע, בקדימה זה גרוע		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175893.doc	1	2
068d5fe2ed6642fefe96033329cd858ac46adbff1c09ca0b6906ce0399ae3f2a	זָר אֲנִי לָאֲנָשִׁים, אוּלָם קָרוֹב אֲנִי לָאֲדָמָה.		sentence-collector	1	2
0692f6f6fcc0f7011193d55260eab86685a8fe723bb61fb203f21a2c03127148	הרי הם לא התכנסו רק בשביל לדבר עם אלכס פישמן		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc	1	2
06a3579b880c51e5812b39949d8437873d21508b04af71327617287a45c4d98c	אני מקנא במי שחי בעולם וירטואלי		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129651.doc	1	2
06a40a8c5fe6ec24fb4863dbfed60809148b4c237b8b468b51452327580ba3eb	כארבע מאות אלף מנות חיסון אמורות להגיע בתוך השבועיים הקרובים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc	1	2
06a6c059534409c3bfd4852941369f92811ebf44be288ad08019829f69866f0c	זו תחושה בודדה מאוד, להיות היחידה שאין לה תאומה.		sentence-collector	1	2
06b3008e58f4e37e10f6eee3f2735ef2927a94237a43ba56c6da6bca28e8c7d1	אתה יודע למה אני כל יום גאה לחזור הביתה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175836.doc	1	2
06b6c4e377c99901cde733bca878bb9d4c754969243c44aa9b70d1fdac832534	שעם אדם ממוצא פלסטיני אי-אפשר להתחתן		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
06b7ee115a93a40bf5e0203a349fa6d65105a7e28a2eba986adb7b1adf0918a0	חברות שואלות אותי לעתים קרוובת אם אני מתגעגעת הביתה.		sentence-collector	1	2
06bd466e6989af5e910201f0d8724e366866d2af01d5af6ee442a4b946f33675	אולי נקודה נוספת שנוגעת לתוכנית הכלכלית הזאת		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
06ceb39c9baebabf756d6d0f9175663a63ff452858ed6900d9fdf3d3898557e3	אף מילה יחידה לא תציל מפי, השמעת?!		https://benyehuda.org/read/35434	1	2
06d83a787b96e91ee459a08b22232aa7829835f6fda78bc9107b1883a3abddbe	ואולי אם הוא קיבל ציון נמוך יחסית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc	1	2
06ddda5662e5085269355cf550fc4fb6fa13cd9b3b34370b938199059cebd645	כמצב שמייצר מצוקה ומייצר תסכול ומייצר יאוש		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	2
06e2197f74dc38d8e171748b0bc0288a64bdbd465f38e2fb9d1272bc28915edc	המוזיקה של קירל היא בעיקר בסגנון הפופ, אך היא משלבת בתוכה גם סגנונות שונים		https://he.wikipedia.org/wiki/%D7%A0%D7%95%D7%A2%D7%94_%D7%A7%D7%99%D7%A8%D7%9C	1	2
06e389473f55a85adebae1a5f4fbc371ab7b9f0e0a685a9db73d19a367b5c08b	שאנחנו כבר מבינים כמה היא הרסנית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175816.doc	1	2
06e9184f3e00dd9e498459bc49c347f9365d83a1c9b7a430f1027b5546b7fcf8	החצי הדרומי הוא כבר לא ים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181452.doc	1	2
06f0d0ed15cea5019dd8aab1f8af890d3f3e6a6d7e7b605fafbfe8de429ddd18	הארכת חיים, מצילות חיים, מאריכות חיים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc	1	2
06ff9b3156cc35d8c268c447079acba36b16fc6a18fffa9902257706cd0ddbdc	ופה בארץ־ישראל – מקומי.		sentence-collector	1	2
0703d7464bbb58460946049fe41d8ee630d335533aee1382bef573304a0de595	כי אם זה תלוי בחלק מהיושבים פה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182094.doc	1	2
